State,County,Latitude,Longitude
IN,Hancock,39.822604,-85.772904
IN,Harrison,38.18644,-86.103681
IN,Hendricks,39.768749,-86.510287
IN,Henry,39.929576,-85.397338
IN,Howard,40.483537,-86.114118
IN,Huntington,40.826394,-85.478598
IN,Jackson,38.911957,-86.042516
IN,Jasper,41.017688,-87.118814
IN,Jay,40.434972,-85.00338
IN,Jefferson,38.783604,-85.44009
IN,Jennings,38.996234,-85.628111
IN,Johnson,39.495986,-86.0946
IN,Knox,38.688663,-87.420182
IN,Kosciusko,41.244293,-85.861575
IN,LaGrange,41.642468,-85.426302
IN,Lake,41.472239,-87.374337
IN,LaPorte,41.549011,-86.744729
IN,Lawrence,38.839815,-86.48782
IN,Madison,40.166203,-85.722454
IN,Marion,39.782976,-86.135794
IN,Marshall,41.325003,-86.269036
IN,Martin,38.705322,-86.801847
IN,Miami,40.772881,-86.044259
IN,Monroe,39.160751,-86.523325
IN,Montgomery,40.040296,-86.892715
IN,Morgan,39.482646,-86.447457
IN,Newton,40.962399,-87.402172
IN,Noble,41.400794,-85.41785
IN,Ohio,38.940527,-84.964299
IN,Orange,38.547381,-86.489257
IN,Owen,39.317339,-86.838845
IN,Parke,39.77425,-87.19695
IN,Perry,38.081436,-86.62654
IN,Pike,38.397898,-87.232532
IN,Porter,41.509922,-87.071308
IN,Posey,38.027614,-87.868653
IN,Pulaski,41.045272,-86.692538
IN,Putnam,39.665545,-86.853325
IN,Randolph,40.164414,-85.005004
IN,Ripley,39.10023,-85.260541
IN,Rush,39.622312,-85.466527
IN,St. Joseph,41.617699,-86.288159
IN,Scott,38.679431,-85.751898
IN,Shelby,39.524135,-85.792174
IN,Spencer,38.009789,-87.010645
IN,Starke,41.28322,-86.64757
IN,Steuben,41.643437,-85.002467
IN,Sullivan,39.089225,-87.415843
IN,Switzerland,38.825846,-85.029679
IN,Tippecanoe,40.38926,-86.893943
IN,Tipton,40.310229,-86.056207
IN,Union,39.623111,-84.925152
IN,Vanderburgh,38.02007,-87.586166
IN,Vermillion,39.854045,-87.462071
IN,Vigo,39.429143,-87.390375
IN,Wabash,40.843717,-85.795175
IN,Warren,40.352658,-87.375847
IN,Warrick,38.097764,-87.272023
IN,Washington,38.600613,-86.104751
IN,Wayne,39.863091,-85.006735
IN,Wells,40.735273,-85.212974
IN,White,40.75095,-86.864293
IN,Whitley,41.136426,-85.501892
IA,Adair,41.328528,-94.478164
IA,Adams,41.021656,-94.696906
IA,Allamakee,43.274964,-91.382751
IA,Appanoose,40.744683,-92.870345
IA,Audubon,41.679178,-94.904312
IA,Benton,42.092547,-92.05763
IA,Black Hawk,42.472888,-92.306059
IA,Boone,42.038601,-93.939138
IA,Bremer,42.78089,-92.327586
IA,Buchanan,42.470328,-91.838666
IA,Buena Vista,42.741522,-95.141433
IA,Butler,42.734708,-92.780066
IA,Calhoun,42.38617,-94.643683
IA,Carroll,42.039492,-94.867647
IA,Cass,41.333824,-94.933302
IA,Cedar,41.772355,-91.13219
IA,Cerro Gordo,43.075171,-93.251266
IA,Cherokee,42.742738,-95.633262
IA,Chickasaw,43.059741,-92.31721
IA,Clarke,41.029191,-93.784096
IA,Clay,43.079822,-95.149726
IA,Clayton,42.840998,-91.323511
IA,Clinton,41.898073,-90.534243
IA,Crawford,42.043119,-95.38909
IA,Dallas,41.685321,-94.040707
IA,Davis,40.748089,-92.410345
IA,Decatur,40.736379,-93.78458
IA,Delaware,42.473003,-91.359443
IA,Des Moines,40.915339,-91.186925
IA,Dickinson,43.389611,-95.196057
IA,Dubuque,42.463481,-90.878771
IA,Emmet,43.377984,-94.66937
IA,Fayette,42.86445,-91.839373
IA,Floyd,43.052741,-92.787367
IA,Franklin,42.736549,-93.271425
IA,Fremont,40.743726,-95.599516
IA,Greene,42.042494,-94.388703
IA,Grundy,42.403323,-92.790261
IA,Guthrie,41.683573,-94.501272
IA,Hamilton,42.390768,-93.709198
IA,Hancock,43.075411,-93.743697
IA,Hardin,42.389955,-93.241081
IA,Harrison,41.688584,-95.827149
IA,Henry,40.985864,-91.54427
IA,Howard,43.365313,-92.321908
IA,Humboldt,42.782221,-94.202775
IA,Ida,42.39186,-95.507421
IA,Iowa,41.683918,-92.059123
IA,Jackson,42.164281,-90.574597
IA,Jasper,41.685686,-93.052971
IA,Jefferson,41.00688,-91.967137
IA,Johnson,41.668737,-91.588812
IA,Jones,42.125118,-91.116914
IA,Keokuk,41.331182,-92.167721
IA,Kossuth,43.212478,-94.213983
IA,Lee,40.647588,-91.477157
IA,Linn,42.077951,-91.597674
IA,Louisa,41.218211,-91.256994
IA,Lucas,41.033344,-93.331467
IA,Lyon,43.38358,-96.207201
IA,Madison,41.330622,-94.015184
IA,Mahaska,41.330797,-92.636366
IA,Marion,41.331455,-93.093849
IA,Marshall,42.041691,-92.981452
IA,Mills,41.033703,-95.619101
IA,Mitchell,43.348564,-92.784466
IA,Monona,42.049432,-95.956566
IA,Monroe,41.028847,-92.869642
IA,Montgomery,41.021735,-95.15779
IA,Muscatine,41.483776,-91.118699
IA,O'Brien,43.083746,-95.625624
IA,Osceola,43.378542,-95.633788
IA,Page,40.73909,-95.14429
IA,Palo Alto,43.075854,-94.667297
IA,Plymouth,42.737585,-96.215864
IA,Pocahontas,42.734033,-94.678279
IA,Polk,41.684281,-93.56972
IA,Pottawattamie,41.340184,-95.544905
IA,Poweshiek,41.684526,-92.522882
IA,Ringgold,40.735334,-94.244251
IA,Sac,42.387526,-95.105224
IA,Scott,41.641679,-90.62229
IA,Shelby,41.679014,-95.308917
IA,Sioux,43.082854,-96.177929
IA,Story,42.037538,-93.466093
IA,Tama,42.074848,-92.529412
IA,Taylor,40.737949,-94.697108
IA,Union,41.02855,-94.245091
IA,Van Buren,40.754117,-91.952943
IA,Wapello,41.031263,-92.409482
IA,Warren,41.336769,-93.564366
IA,Washington,41.329401,-91.725052
IA,Wayne,40.739983,-93.332613
IA,Webster,42.434397,-94.179157
IA,Winnebago,43.378124,-93.743488
IA,Winneshiek,43.292989,-91.850788
IA,Woodbury,42.39322,-96.053296
IA,Worth,43.373491,-93.248533
IA,Wright,42.733007,-93.734735
KS,Allen,37.884229,-95.300945
KS,Anderson,38.215114,-95.292046
KS,Atchison,39.532544,-95.313398
KS,Barber,37.222906,-98.685052
KS,Barton,38.481239,-98.767837
KS,Bourbon,37.8561,-94.850928
KS,Brown,39.825931,-95.569905
KS,Butler,37.773681,-96.838762
KS,Chase,38.298553,-96.594064
KS,Chautauqua,37.154259,-96.245396
KS,Cherokee,37.169392,-94.845698
KS,Cheyenne,39.789256,-101.727302
KS,Clark,37.233831,-99.813869
KS,Clay,39.344964,-97.168853
KS,Cloud,39.487329,-97.64139
KS,Coffey,38.23645,-95.729137
KS,Comanche,37.189071,-99.254089
KS,Cowley,37.234507,-96.837247
KS,Crawford,37.505628,-94.853941
KS,Decatur,39.783542,-100.459708
KS,Dickinson,38.867735,-97.157943
KS,Doniphan,39.788502,-95.147225
KS,Douglas,38.896573,-95.290529
KS,Edwards,37.883595,-99.304746
KS,Elk,37.456026,-96.244642
KS,Ellis,38.914596,-99.317329
KS,Ellsworth,38.700845,-98.205355
KS,Finney,38.049855,-100.739929
KS,Ford,37.688365,-99.884734
KS,Franklin,38.558019,-95.278962
KS,Geary,39.002155,-96.768038
KS,Gove,38.917239,-100.48736
KS,Graham,39.349445,-99.880952
KS,Grant,37.547537,-101.299362
KS,Gray,37.744513,-100.451716
KS,Greeley,38.480408,-101.805984
KS,Greenwood,37.878659,-96.242232
KS,Hamilton,37.995244,-101.793689
KS,Harper,37.188184,-98.06659
KS,Harvey,38.050144,-97.436707
KS,Haskell,37.55855,-100.876869
KS,Hodgeman,38.087493,-99.898407
KS,Jackson,39.410989,-95.794509
KS,Jefferson,39.239644,-95.375314
KS,Jewell,39.77701,-98.222584
KS,Johnson,38.883907,-94.82233
KS,Kearny,37.994461,-101.308136
KS,Kingman,37.552951,-98.144529
KS,Kiowa,37.561231,-99.286539
KS,Labette,37.191468,-95.297473
KS,Lane,38.481286,-100.466185
KS,Leavenworth,39.189511,-95.038977
KS,Lincoln,39.047276,-98.214265
KS,Linn,38.216549,-94.844932
KS,Logan,38.91327,-101.157407
KS,Lyon,38.455498,-96.161589
KS,McPherson,38.395812,-97.647489
KS,Marion,38.359647,-97.102771
KS,Marshall,39.782709,-96.521243
KS,Meade,37.243886,-100.360094
KS,Miami,38.566772,-94.832963
KS,Mitchell,39.393026,-98.207362
KS,Montgomery,37.189537,-95.742403
KS,Morris,38.687696,-96.644905
KS,Morton,37.18525,-101.809516
KS,Nemaha,39.791043,-96.005381
KS,Neosho,37.564283,-95.315683
KS,Ness,38.480437,-99.908745
KS,Norton,39.783867,-99.899235
KS,Osage,38.649706,-95.727275
KS,Osborne,39.348649,-98.767876
KS,Ottawa,39.137963,-97.654803
KS,Pawnee,38.182873,-99.232154
KS,Phillips,39.784506,-99.34215
KS,Pottawatomie,39.382187,-96.337113
KS,Pratt,37.647594,-98.74012
KS,Rawlins,39.786198,-101.076738
KS,Reno,37.948185,-98.078346
KS,Republic,39.82891,-97.650921
KS,Rice,38.347178,-98.201415
KS,Riley,39.291211,-96.727489
KS,Rooks,39.346006,-99.324492
KS,Rush,38.523592,-99.309183
KS,Russell,38.916839,-98.765638
KS,Saline,38.786327,-97.650153
KS,Scott,38.481877,-100.90636
KS,Sedgwick,37.683807,-97.459451
KS,Seward,37.180585,-100.854741
KS,Shawnee,39.041805,-95.755664
KS,Sheridan,39.350543,-100.441206
KS,Sherman,39.351352,-101.719859
KS,Smith,39.78466,-98.78543
KS,Stafford,38.03563,-98.719889
KS,Stanton,37.565932,-101.789383
KS,Stevens,37.202356,-101.315796
KS,Sumner,37.236663,-97.493349
KS,Thomas,39.357706,-101.083439
KS,Trego,38.921302,-99.865423
KS,Wabaunsee,38.955154,-96.201262
KS,Wallace,38.926626,-101.771103
KS,Washington,39.776714,-97.095611
KS,Wichita,38.481922,-101.347434
KS,Wilson,37.558515,-95.745175
KS,Woodson,37.888484,-95.757553
KS,Wyandotte,39.115384,-94.763087
KY,Adair,37.105541,-85.281401
KY,Allen,36.75077,-86.192458
KY,Anderson,38.005396,-84.986417
KY,Ballard,37.05112,-89.009178
KY,Barren,36.963614,-85.92499
KY,Bath,38.152249,-83.737641
KY,Bell,36.72268,-83.681046
KY,Boone,38.974595,-84.731444
KY,Bourbon,38.202562,-84.20986
KY,Boyd,38.360004,-82.681406
KY,Boyle,37.6182,-84.873016
KY,Bracken,38.678523,-84.100355
KY,Breathitt,37.521178,-83.322401
KY,Breckinridge,37.778109,-86.432829
KY,Bullitt,37.969572,-85.703036
KY,Butler,37.207013,-86.682471
KY,Caldwell,37.148643,-87.87051
KY,Calloway,36.620978,-88.274086
KY,Campbell,38.946981,-84.379583
KY,Carlisle,36.857726,-88.975757
KY,Carroll,38.668284,-85.124083
KY,Carter,38.309555,-83.048821
KY,Casey,37.321962,-84.92822
KY,Christian,36.893388,-87.493554
KY,Clark,37.970133,-84.144974
KY,Clay,37.164466,-83.710763
KY,Clinton,36.729124,-85.153499
KY,Crittenden,37.358149,-88.10501
KY,Cumberland,36.784227,-85.393499
KY,Daviess,37.731671,-87.087139
KY,Edmonson,37.227856,-86.217778
KY,Elliott,38.116425,-83.097541
KY,Estill,37.69246,-83.963927
KY,Fayette,38.040157,-84.458443
KY,Fleming,38.368431,-83.706152
KY,Floyd,37.558283,-82.740337
KY,Franklin,38.234919,-84.868786
KY,Fulton,36.55262,-89.187723
KY,Gallatin,38.760184,-84.862114
KY,Garrard,37.630162,-84.545856
KY,Grant,38.64921,-84.625946
KY,Graves,36.723344,-88.649897
KY,Grayson,37.458577,-86.344011
KY,Green,37.269637,-85.561403
KY,Greenup,38.563596,-82.933833
KY,Hancock,37.843389,-86.792773
KY,Hardin,37.695836,-85.963183
KY,Harlan,36.859223,-83.221497
KY,Harrison,38.443489,-84.332796
KY,Hart,37.313856,-85.881995
KY,Henderson,37.792542,-87.572577
KY,Henry,38.451561,-85.120079
KY,Hickman,36.675916,-88.97202
KY,Hopkins,37.31107,-87.542196
KY,Jackson,37.40332,-84.020686
KY,Jefferson,38.189533,-85.657624
KY,Jessamine,37.873291,-84.58396
KY,Johnson,37.84926,-82.830639
KY,Kenton,38.930477,-84.533492
KY,Knott,37.354703,-82.949138
KY,Knox,36.887476,-83.85563
KY,Larue,37.545518,-85.697209
KY,Laurel,37.113268,-84.119395
KY,Lawrence,38.074459,-82.738305
KY,Lee,37.605383,-83.718497
KY,Leslie,37.087846,-83.388616
KY,Letcher,37.118503,-82.861175
KY,Lewis,38.532051,-83.373303
KY,Lincoln,37.457257,-84.658074
KY,Livingston,37.209517,-88.363426
KY,Logan,36.859829,-86.881436
KY,Lyon,37.023976,-88.083391
KY,McCracken,37.053688,-88.712378
KY,McCreary,36.731136,-84.491052
KY,McLean,37.530575,-87.262931
KY,Madison,37.723528,-84.277008
KY,Magoffin,37.698954,-83.069716
KY,Marion,37.552247,-85.269242
KY,Marshall,36.882017,-88.332752
KY,Martin,37.796774,-82.506623
KY,Mason,38.594068,-83.828052
KY,Meade,37.967476,-86.200863
KY,Menifee,37.950715,-83.597345
KY,Mercer,37.812085,-84.879695
KY,Metcalfe,36.990394,-85.629554
KY,Monroe,36.714077,-85.713508
KY,Montgomery,38.038138,-83.912338
KY,Morgan,37.92294,-83.258944
KY,Muhlenberg,37.213816,-87.134092
KY,Nelson,37.803188,-85.465955
KY,Nicholas,38.337132,-84.025554
KY,Ohio,37.477859,-86.844871
KY,Oldham,38.400046,-85.456059
KY,Owen,38.499603,-84.841509
KY,Owsley,37.423452,-83.691566
KY,Pendleton,38.690765,-84.354041
KY,Perry,37.241282,-83.217772
KY,Pike,37.482067,-82.402869
KY,Powell,37.810379,-83.826985
KY,Pulaski,37.108312,-84.579986
KY,Robertson,38.513826,-84.063757
KY,Rockcastle,37.36122,-84.314419
KY,Rowan,38.205894,-83.425969
KY,Russell,36.989127,-85.058976
KY,Scott,38.289882,-84.579376
KY,Shelby,38.239426,-85.22836
KY,Simpson,36.740863,-86.581464
KY,Spencer,38.026976,-85.321525
KY,Taylor,37.365106,-85.326698
KY,Todd,36.840338,-87.183642
KY,Trigg,36.807681,-87.858652
KY,Trimble,38.618193,-85.355171
KY,Union,37.658029,-87.95165
KY,Warren,36.995634,-86.423579
KY,Washington,37.754209,-85.175416
KY,Wayne,36.802011,-84.83044
KY,Webster,37.520021,-87.685095
KY,Whitley,36.758021,-84.14455
KY,Wolfe,37.743774,-83.495068
KY,Woodford,38.042789,-84.748147
LA,Acadia,30.291497,-92.411037
LA,Allen,30.652744,-92.819605
LA,Ascension,30.202946,-90.910023
LA,Assumption,29.899884,-91.050528
LA,Avoyelles,31.085094,-91.993798
LA,Beauregard,30.645018,-93.340253
LA,Bienville,32.344268,-93.061513
LA,Bossier,32.696202,-93.617977
LA,Caddo,32.577195,-93.882423
LA,Calcasieu,30.229559,-93.358015
LA,Caldwell,32.101244,-92.11418
LA,Cameron,29.871989,-93.165437
LA,Catahoula,31.666517,-91.846703
LA,Claiborne,32.827585,-92.991125
LA,Concordia,31.469806,-91.626314
LA,De Soto,32.059248,-93.740797
LA,East Baton Rouge,30.544002,-91.093174
LA,East Carroll,32.73017,-91.234141
LA,East Feliciana,30.839784,-91.043434
LA,Evangeline,30.720693,-92.404086
LA,Franklin,32.138279,-91.672101
LA,Grant,31.597787,-92.561716
LA,Iberia,29.606013,-91.842706
LA,Iberville,30.288394,-91.36315
LA,Jackson,32.30448,-92.556672
LA,Jefferson,29.5033,-90.036231
LA,Jefferson Davis,30.269529,-92.816221
LA,Lafayette,30.206507,-92.06417
LA,Lafourche,29.491993,-90.394849
LA,La Salle,31.680836,-92.161809
LA,Lincoln,32.601148,-92.662082
LA,Livingston,30.440419,-90.727474
LA,Madison,32.365824,-91.240729
LA,Morehouse,32.820008,-91.800399
LA,Natchitoches,31.734982,-93.086106
LA,Orleans,30.068636,-89.939007
LA,Ouachita,32.477495,-92.154798
LA,Plaquemines,29.402337,-89.298489
LA,Pointe Coupee,30.708319,-91.604621
LA,Rapides,31.193204,-92.535953
LA,Red River,32.101213,-93.34905
LA,Richland,32.418121,-91.758375
LA,Sabine,31.560209,-93.559228
LA,St. Bernard,29.91811,-89.263494
LA,St. Charles,29.913833,-90.359314
LA,St. Helena,30.821423,-90.70935
LA,St. James,30.02482,-90.793956
LA,St. John the Baptist,30.117471,-90.504677
LA,St. Landry,30.583441,-91.989275
LA,St. Martin,30.121433,-91.611481
LA,St. Mary,29.629349,-91.463804
LA,St. Tammany,30.410022,-89.951962
LA,Tangipahoa,30.621581,-90.406633
LA,Tensas,32.001489,-91.342576
LA,Terrebonne,29.333266,-90.844191
LA,Union,32.829349,-92.37565
LA,Vermilion,29.786872,-92.29009
LA,Vernon,31.110563,-93.18152
LA,Washington,30.852144,-90.046253
LA,Webster,32.732152,-93.339825
LA,West Baton Rouge,30.464052,-91.309808
LA,West Carroll,32.79248,-91.451998
LA,West Feliciana,30.872701,-91.421008
LA,Winn,31.941187,-92.641269
ME,Androscoggin,44.167681,-70.207435
ME,Aroostook,46.727057,-68.64941
ME,Cumberland,43.808348,-70.330375
ME,Franklin,44.973012,-70.444727
ME,Hancock,44.564906,-68.370703
ME,Kennebec,44.417012,-69.765764
ME,Knox,44.042045,-69.038515
ME,Lincoln,43.994265,-69.514029
ME,Oxford,44.494585,-70.734688
ME,Penobscot,45.390602,-68.657487
ME,Piscataquis,45.917678,-69.104548
ME,Sagadahoc,43.916694,-69.843994
ME,Somerset,45.507482,-69.97604
ME,Waldo,44.505361,-69.139678
ME,Washington,44.967009,-67.609354
ME,York,43.427239,-70.670402
MD,Allegany,39.612309,-78.703108
MD,Anne Arundel,38.993374,-76.560511
MD,Baltimore,39.443167,-76.616569
MD,Calvert,38.521358,-76.525864
MD,Caroline,38.871531,-75.831631
MD,Carroll,39.563189,-77.015512
MD,Cecil,39.562352,-75.941584
MD,Charles,38.472853,-77.015427
MD,Dorchester,38.429196,-76.047433
MD,Frederick,39.470427,-77.397627
MD,Garrett,39.529871,-79.269416
MD,Harford,39.537429,-76.299789
MD,Howard,39.252264,-76.924406
MD,Kent,39.239177,-76.1242
MD,Montgomery,39.137382,-77.203063
MD,Prince George's,38.82588,-76.847272
MD,Queen Anne's,39.040693,-76.082405
MD,St. Mary's,38.222666,-76.534271
MD,Somerset,38.07445,-75.853323
MD,Talbot,38.749427,-76.17913
MD,Washington,39.603621,-77.814671
MD,Wicomico,38.367389,-75.632206
MD,Worcester,38.222133,-75.309932
MD,Baltimore [9],39.300214,-76.610516
MA,Barnstable,41.798819,-70.211083
MA,Berkshire,42.375314,-73.213948
MA,Bristol,41.748576,-71.087062
MA,Dukes,41.380939,-70.701536
MA,Essex,42.642711,-70.865107
MA,Franklin,42.583791,-72.591655
MA,Hampden,42.136198,-72.635648
MA,Hampshire,42.339459,-72.663694
MA,Middlesex,42.479477,-71.396507
MA,Nantucket,41.305878,-70.14191
MA,Norfolk,42.169703,-71.179875
MA,Plymouth,41.987196,-70.741942
MA,Suffolk,42.33196,-71.020173
MA,Worcester,42.311693,-71.940282
MI,Alcona,44.682535,-82.83408
MI,Alger,47.080077,-86.564108
MI,Allegan,42.595788,-86.634745
MI,Alpena,44.894954,-83.426574
MI,Antrim,45.005457,-85.175625
MI,Arenac,44.03687,-83.740675
MI,Baraga,46.696068,-88.356022
MI,Barry,42.582811,-85.31455
MI,Bay,43.699711,-83.978701
MI,Benzie,44.648621,-86.494317
MI,Berrien,41.792639,-86.741822
MI,Branch,41.918585,-85.066523
MI,Calhoun,42.24299,-85.012385
MI,Cass,41.91624,-85.999457
MI,Charlevoix,45.513164,-85.450392
MI,Cheboygan,45.47612,-84.495271
MI,Chippewa,46.321819,-84.52063
MI,Clare,43.991137,-84.838325
MI,Clinton,42.950455,-84.591695
MI,Crawford,44.680208,-84.611132
MI,Delta,45.805101,-86.901373
MI,Dickinson,46.012823,-87.866119
MI,Eaton,42.589614,-84.846524
MI,Emmet,45.590094,-84.986822
MI,Genesee,43.021077,-83.706372
MI,Gladwin,43.98975,-84.389816
MI,Gogebic,46.488054,-89.788314
MI,Grand Traverse,44.718688,-85.553848
MI,Gratiot,43.292326,-84.60469
MI,Hillsdale,41.864475,-84.642409
MI,Houghton,46.998305,-88.652066
MI,Huron,43.907616,-82.857045
MI,Ingham,42.603534,-84.373811
MI,Ionia,42.94465,-85.073766
MI,Iosco,44.329482,-82.849447
MI,Iron,46.170249,-88.540409
MI,Isabella,43.645233,-84.839425
MI,Jackson,42.248474,-84.420868
MI,Kalamazoo,42.246266,-85.532854
MI,Kalkaska,44.678881,-85.088992
MI,Kent,43.032497,-85.547446
MI,Keweenaw,47.681981,-88.148802
MI,Lake,43.995187,-85.8114
MI,Lapeer,43.088633,-83.224325
MI,Leelanau,45.146182,-86.051574
MI,Lenawee,41.895915,-84.066853
MI,Livingston,42.602532,-83.911718
MI,Luce,46.940602,-85.582368
MI,Mackinac,46.167981,-85.303756
MI,Macomb,42.671467,-82.910869
MI,Manistee,44.350385,-86.602967
MI,Marquette,46.656597,-87.584028
MI,Mason,43.996636,-86.750814
MI,Mecosta,43.635295,-85.332751
MI,Menominee,45.544174,-87.509892
MI,Midland,43.648378,-84.37922
MI,Missaukee,44.325424,-85.085471
MI,Monroe,41.916097,-83.487106
MI,Montcalm,43.312782,-85.149468
MI,Montmorency,45.024134,-84.130107
MI,Muskegon,43.289258,-86.751892
MI,Newaygo,43.562709,-85.791423
MI,Oakland,42.660452,-83.38421
MI,Oceana,43.647255,-86.807575
MI,Ogemaw,44.33328,-84.128073
MI,Ontonagon,47.216604,-89.500461
MI,Osceola,43.997552,-85.322283
MI,Oscoda,44.685121,-84.124894
MI,Otsego,45.021794,-84.576597
MI,Ottawa,42.942346,-86.655342
MI,Presque Isle,45.489515,-83.384019
MI,Roscommon,44.339517,-84.611272
MI,Saginaw,43.328267,-84.05541
MI,St. Clair,42.928804,-82.668914
MI,St. Joseph,41.911488,-85.52287
MI,Sanilac,43.449155,-82.642815
MI,Schoolcraft,46.020758,-86.199352
MI,Shiawassee,42.951545,-84.146352
MI,Tuscola,43.487902,-83.436618
MI,Van Buren,42.283986,-86.305697
MI,Washtenaw,42.252327,-83.844634
MI,Wayne,42.284664,-83.261953
MI,Wexford,44.331375,-85.570046
MN,Aitkin,46.602446,-93.41976
MN,Anoka,45.27411,-93.242723
MN,Becker,46.937629,-95.741757
MN,Beltrami,47.878825,-94.986698
MN,Benton,45.701227,-94.00144
MN,Big Stone,45.419925,-96.402226
MN,Blue Earth,44.038225,-94.064071
MN,Brown,44.246542,-94.733647
MN,Carlton,46.603818,-92.671044
MN,Carver,44.821381,-93.800575
MN,Cass,46.951427,-94.333773
MN,Chippewa,45.028625,-95.564108
MN,Chisago,45.505444,-92.903849
MN,Clay,46.898377,-96.494901
MN,Clearwater,47.575873,-95.371117
MN,Cook,47.538571,-90.29019
MN,Cottonwood,44.010711,-95.18313
MN,Crow Wing,46.491114,-94.071213
MN,Dakota,44.670893,-93.062481
MN,Dodge,44.020706,-92.869353
MN,Douglas,45.936429,-95.46061
MN,Faribault,43.676522,-93.947234
MN,Fillmore,43.67727,-92.093681
MN,Freeborn,43.674202,-93.350289
MN,Goodhue,44.406178,-92.716
MN,Grant,45.930743,-96.010699
MN,Hennepin,45.006064,-93.475185
MN,Houston,43.66699,-91.501556
MN,Hubbard,47.095551,-94.91329
MN,Isanti,45.562431,-93.296339
MN,Itasca,47.490843,-93.613128
MN,Jackson,43.673025,-95.149704
MN,Kanabec,45.94776,-93.297788
MN,Kandiyohi,45.152714,-95.004981
MN,Kittson,48.77604,-96.780349
MN,Koochiching,48.24549,-93.782842
MN,Lac qui Parle,44.999855,-96.176836
MN,Lake,47.517111,-91.411704
MN,Lake of the Woods,48.7681,-94.904634
MN,Le Sueur,44.373397,-93.73018
MN,Lincoln,44.408238,-96.272032
MN,Lyon,44.409195,-95.847268
MN,McLeod,44.821644,-94.27232
MN,Mahnomen,47.325842,-95.810703
MN,Marshall,48.362728,-96.357761
MN,Martin,43.677118,-94.537198
MN,Meeker,45.123156,-94.527346
MN,Mille Lacs,45.929043,-93.632996
MN,Morrison,46.020484,-94.266619
MN,Mower,43.666249,-92.759514
MN,Murray,44.015594,-95.761581
MN,Nicollet,44.35882,-94.245685
MN,Nobles,43.677686,-95.763132
MN,Norman,47.32947,-96.463807
MN,Olmsted,44.00343,-92.406722
MN,Otter Tail,46.405725,-95.714578
MN,Pennington,48.069247,-96.037725
MN,Pine,46.10094,-92.763094
MN,Pipestone,44.015361,-96.257015
MN,Polk,47.774254,-96.400027
MN,Pope,45.589623,-95.446705
MN,Ramsey,45.01525,-93.100141
MN,Red Lake,47.865487,-96.08718
MN,Redwood,44.403536,-95.254242
MN,Renville,44.723697,-94.955617
MN,Rice,44.350943,-93.298503
MN,Rock,43.669587,-96.263238
MN,Roseau,48.761066,-95.82153
MN,St. Louis,47.583852,-92.463645
MN,Scott,44.651932,-93.534553
MN,Sherburne,45.443171,-93.775092
MN,Sibley,44.575734,-94.230123
MN,Stearns,45.555235,-94.610482
MN,Steele,44.015261,-93.220453
MN,Stevens,45.593461,-95.992315
MN,Swift,45.27545,-95.690398
MN,Todd,46.066569,-94.900576
MN,Traverse,45.76984,-96.475049
MN,Wabasha,44.289693,-92.233341
MN,Wadena,46.586784,-94.988331
MN,Waseca,44.01846,-93.589844
MN,Washington,45.037929,-92.890117
MN,Watonwan,43.978366,-94.614128
MN,Wilkin,46.362335,-96.476657
MN,Winona,43.982268,-91.776708
MN,Wright,45.175091,-93.966397
MN,Yellow Medicine,44.715736,-95.862756
MS,Adams,31.486218,-91.351781
MS,Alcorn,34.886648,-88.581014
MS,Amite,31.203933,-90.795542
MS,Attala,33.09047,-89.588622
MS,Benton,34.810773,-89.200029
MS,Bolivar,33.799278,-90.884476
MS,Calhoun,33.936634,-89.337114
MS,Carroll,33.440795,-89.918887
MS,Chickasaw,33.921654,-88.945808
MS,Choctaw,33.345964,-89.251332
MS,Claiborne,31.97281,-90.915424
MS,Clarke,32.048448,-88.685964
MS,Clay,33.661734,-88.783326
MS,Coahoma,34.22867,-90.603165
MS,Copiah,31.866915,-90.448758
MS,Covington,31.633331,-89.548897
MS,DeSoto,34.874266,-89.99324
MS,Forrest,31.18858,-89.259447
MS,Franklin,31.477798,-90.895884
MS,George,30.855431,-88.642268
MS,Greene,31.212846,-88.634811
MS,Grenada,33.770031,-89.80274
MS,Hancock,30.391437,-89.47985
MS,Harrison,30.416536,-89.083376
MS,Hinds,32.267924,-90.4659
MS,Holmes,33.125942,-90.091197
MS,Humphreys,33.132978,-90.523911
MS,Issaquena,32.754977,-90.988552
MS,Itawamba,34.281075,-88.363127
MS,Jackson,30.458491,-88.619991
MS,Jasper,32.016989,-89.11943
MS,Jefferson,31.733633,-91.043878
MS,Jefferson Davis,31.564734,-89.826626
MS,Jones,31.621044,-89.167262
MS,Kemper,32.750136,-88.625631
MS,Lafayette,34.349298,-89.485903
MS,Lamar,31.197135,-89.514952
MS,Lauderdale,32.403998,-88.660449
MS,Lawrence,31.550009,-90.10753
MS,Leake,32.753268,-89.522568
MS,Lee,34.288965,-88.680887
MS,Leflore,33.54979,-90.294934
MS,Lincoln,31.535216,-90.453566
MS,Lowndes,33.471424,-88.439723
MS,Madison,32.63437,-90.03416
MS,Marion,31.230126,-89.821736
MS,Marshall,34.76619,-89.504231
MS,Monroe,33.89003,-88.485038
MS,Montgomery,33.500714,-89.639625
MS,Neshoba,32.752518,-89.119274
MS,Newton,32.40197,-89.118412
MS,Noxubee,33.10627,-88.565787
MS,Oktibbeha,33.422313,-88.876151
